category,gauss,random
A,0.06302244861703821,9
B,0.4591804695721723,4
B,0.6196369199574395,5
A,0.7858861032000302,5
B,0.4873844422091579,1
A,0.18003871121495785,4
B,0.9200245104177875,6
A,0.8163220747891548,2
A,0.3175038240178256,4
B,0.28200769559706806,3
B,0.13676872820377262,5
A,0.9025732568927362,4
A,0.795570488708071,5
A,0.3554619721087803,1
A,0.3610339144731173,4
B,0.2677675180554304,2
A,0.9345616025887725,4
C,0.30263989480413633,5
A,0.41652533208289133,3
B,0.9416145540403738,1
A,0.673352130149229,3
A,0.9276819649287479,8
A,0.43923890745853833,2
A,0.49101045248359476,5
A,0.563939412719956,9
B,0.47717607203541523,5
D,0.9363565985980205,9
A,0.2192456236687902,7
A,0.8599286597197449,8
A,0.33122776609072757,0
C,0.44665791545448663,9
A,0.9505917699866541,5
D,0.8663998904453919,6
D,0.1810772069649248,1
A,0.8677856987714844,7
B,0.7475720120589294,9
A,0.032659437316608586,3
D,0.45820098917621555,5
A,0.4296220309550757,0
C,0.1448697270039876,1
A,0.17430457859769044,1
B,0.14764225808699016,1
B,0.4012565582055143,6
A,0.2634703739312848,4
A,0.7622915379196796,5
A,0.3220597430009917,0
A,0.7210692105465544,8
D,0.15591578642042037,5
A,0.2790263889643094,2
A,0.19089576917665363,8
B,0.2587766327805854,9
A,0.3648595431656273,8
B,0.8197578505642467,1
C,0.49248294015764726,2
B,0.7605450633916208,3
A,0.828231016032894,9
A,0.9840857924339442,5
A,0.3407663750141118,7
B,0.12856011019736857,1
D,0.7643057725095692,6
B,0.8451434729336416,3
B,0.08965868086542184,2
C,0.9033559337096579,7
C,0.6778759867423276,6
D,0.3119689213658705,6
C,0.013995934348991934,3
B,0.6333117012382018,8
A,0.864937132816607,7
C,0.8912732526502114,8
A,0.4615318241162608,7
A,0.28648785179586567,7
A,0.09793767873657977,4
A,0.30594752593421415,1
D,0.8212790577203808,7
A,0.527190855243659,3
A,0.9453115827787826,3
B,0.33679090431681336,2
A,0.4501442036008588,5
B,0.7418288332650669,5
A,0.7892828980195383,7
C,0.38421765407522823,2
B,0.10216082258681913,3
A,0.5427918554812582,7
B,0.5616308668880104,5
A,0.9218055919746679,1
A,0.8975061267147707,6
C,0.8894765782219258,3
D,0.8468529527536325,7
B,0.858191473952703,7
D,0.1450301410191227,2
C,0.6503156495727707,7
A,0.9344217254562224,6
B,0.8987857975699922,3
B,0.8294481815226438,0
C,0.25621739492484463,6
C,0.3987705058232798,9
A,0.25356758287599157,1
C,0.3826930926336959,4
A,0.3809505537615523,2
A,0.8605409591411192,6
A,0.04750541432419442,0
B,0.1487139884831442,6
A,0.8227985520148549,6
A,0.46289483941731235,3
A,0.12563068831993185,2
A,0.26070786231573406,6
A,0.8108729270846246,7
A,0.6141044804462638,3
D,0.8716195931000761,9
A,0.05887541013549835,4
B,0.31949489192400526,5
B,0.7696763181662611,2
B,0.6443669944698953,4
A,0.285009789827567,1
C,0.9874414557190628,6
A,0.15945140209161468,4
A,0.2625548089119266,2
A,0.7092922805622782,4
A,0.9279355901223318,8
A,0.27756707738958253,7
A,0.27617607471980665,1
B,0.07848675920141412,8
A,0.43652214187054295,1
A,0.8470321885601014,0
A,0.5925929803368704,5
B,0.32310786061459673,0
A,0.3606410572401545,0
A,0.011584010888443519,4
A,0.04348445066267825,3
D,0.6816011367507097,3
A,0.07053848712983479,3
D,0.6693119719296217,5
B,0.5745886750615835,1
B,0.7990013081730725,4
B,0.5680217865014986,1
A,0.9959504491224724,4
A,0.308791111002778,1
D,0.326670239589943,6
C,0.5007849020452835,7
D,0.698505254588659,8
A,0.10937351404617801,5
B,0.43846147773780386,5
D,0.2270843215346543,5
B,0.043881168673147064,0
B,0.7466317417333861,4
B,0.17303089334237687,4
D,0.7217057101727979,6
A,0.7080740625460095,4
A,0.984562739434656,5
A,0.9615064592674718,0
A,0.27772401408308334,6
B,0.07030951291672505,8
A,0.6040218429125445,4
A,0.019486504672154625,2
A,0.13698252186445714,4
A,0.21482091876843667,0
A,0.748337366863596,5
A,0.057344508133494454,2
D,0.9299482708677241,1
B,0.8049379884314567,3
A,0.9951066769665398,2
B,0.7306735867140312,1
B,0.4446262585919524,0
C,0.8624476639601343,0
A,0.3887785770553963,9
A,0.19771758777721637,4
C,0.4450794251777026,7
A,0.8929916308251241,0
A,0.2477789953585645,3
A,0.6194080187868013,5
D,0.6100576131827437,4
D,0.5334183480277446,6
A,0.8888666914412615,1
A,0.14182940851906356,9
C,0.7970417648300432,5
A,0.25290950721894745,9
B,0.24034524848244632,8
D,0.7775696766675716,3
A,0.17571119386821543,0
A,0.7309221423368438,0
B,0.17300169469897164,4
C,0.307027689148349,3
A,0.604596322155474,6
A,0.4181029107005627,7
B,0.4668732563759581,8
A,0.9043352713001451,2
B,0.6132902567375116,0
B,0.15864881541158804,1
D,0.29939174640396626,6
B,0.5925101079467757,5
B,0.40439231649830654,2
A,0.36528386481963593,3
C,0.607364301309148,2
D,0.1980178000281605,5
C,0.2673601273005247,6
A,0.991996517198928,9
C,0.5847495115087742,4
C,0.5906425090162362,1
B,0.7632478865635532,4
B,0.9064695041852926,9
A,0.14889934906036106,6
B,0.6326343324203322,3
C,0.45968534589098886,2
B,0.58177634337039,7
A,0.5581862891099028,6
B,0.028683121088174945,3
A,0.9914632137201953,2
C,0.9119147876224726,5
D,0.14521115579040056,1
B,0.19158431692668376,7
A,0.7939477696128158,5
C,0.7335713268667725,1
A,0.5559405630958572,1
C,0.5912806477717968,7
B,0.9741367135503597,7
A,0.4898688821351165,8
D,0.2880276843641204,6
A,0.5654017813798748,2
B,0.747772111733853,8
C,0.10430110817727356,6
A,0.6281724611133498,2
A,0.915612872503934,8
D,0.01131393631580524,0
A,0.5784163273111491,1
A,0.04205764688639435,0
B,0.28057636241261974,5
B,0.808954505856348,2
A,0.6825604390336086,5
A,0.6567878614785139,0
A,0.5765076581111527,4
D,0.3147909357291119,1
B,0.12139602523757997,9
C,0.31158421270892367,6
A,0.12272569369643371,3
B,0.5879161435425659,0
A,0.5940006691314892,7
D,0.06569219196509357,0
B,0.031036899500447968,4
A,0.3757432381953426,3
A,0.9499628002921036,8
A,0.2694406860793327,3
A,0.7014625098349695,1
D,0.4239182229626004,5
C,0.8807769102063261,4
A,0.8874612959178004,5
A,0.9425767687846408,6
B,0.7999145450350778,1
C,0.5265167567659609,9
D,0.42455179675474075,7
A,0.6067013973415297,0
A,0.34705298938055196,3
A,0.58968642844405,2
A,0.714089886406699,6
A,0.05889821483615654,7
D,0.1547725229158865,5
B,0.3696684845331768,0
B,0.5934850664851945,7
D,0.850298728602827,6
A,0.9618478533089108,6
A,0.9196092847147864,8
D,0.6374002110782611,5
A,0.9034700719189768,6
A,0.5733468892685902,1
B,0.7208396348385689,0
A,0.31551333488208955,0
A,0.6485091962808766,4
B,0.18894159413667322,2
C,0.38782547703045134,3
A,0.5240198784566449,6
B,0.8074467216102669,7
A,0.9154358477578753,6
A,0.23261370805664539,4
A,0.7754661701395849,7
A,0.03989597371026821,0
B,0.12618576211719568,5
A,0.9762055390465929,4
C,0.1125770724373939,6
A,0.6974248919527237,2
B,0.28355299884633256,6
A,0.9539381400110805,8
C,0.10450927091554263,2
A,0.4492193149830769,6
A,0.43596132566855594,4
D,0.34417356756493556,3
A,0.3617110184271717,4
B,0.9941585685102329,1
D,0.6321798438615861,4
A,0.21650142359126223,5
B,0.15685979350713086,6
B,0.3387088746836189,1
A,0.6758551448466844,3
A,0.2780709752990739,3
B,0.3129043439676371,3
B,0.9111702863822759,6
A,0.8662173635432253,8
B,0.6068970703242589,2
A,0.581308349610947,9
B,0.6607205767377252,9
A,0.9349636477664098,5
B,0.22677283781922664,0
D,0.3800293830076601,7
C,0.8036786417301626,7
C,0.36334543628442617,9
A,0.9013330004596838,6
A,0.2369395856967017,3
B,0.3675673392398283,0
A,0.22873870563061294,4
A,0.5297329305287342,8
B,0.022083342947692652,7
B,0.735381073406213,3
B,0.5397017372166443,3
D,0.7464843363671619,1
A,0.22837388590967156,7
A,0.45506793831992487,1
A,0.443530142513633,4
B,0.8493339068289979,1
B,0.6732121087034318,6
B,0.7454623371224375,9
A,0.6355096140367106,2
A,0.4550744931130606,2
B,0.2824017755996959,4
D,0.41357892790056117,7
A,0.3981608573227753,2
B,0.18891793069528895,6
A,0.49256217840025873,0
A,0.7353605278189221,2
A,0.633949367134283,1
A,0.6274237558837038,7
B,0.018225014457690092,2
C,0.15673742307906646,9
B,0.3052882700810422,1
A,0.07763693823852758,8
B,0.20283651938251124,5
D,0.3363045526937398,8
A,0.4427636056919274,0
A,0.8604284012151946,0
A,0.720667030180759,8
D,0.9684609029698628,2
D,0.9962143590681855,7
A,0.8997756907376465,5
D,0.9482842149943103,7
A,0.13763850796014276,8
B,0.6860043384808786,6
A,0.4635328981813468,0
A,0.258301693088964,6
A,0.9843216568998175,6
A,0.0013214503923658638,8
A,0.8278520896313458,4
A,0.63035241907681,9
A,0.4995707678431196,3
A,0.4241701717021362,1
A,0.6201700830687593,2
C,0.12621453298747287,3
A,0.9791108569309276,0
C,0.31832894816400015,0
C,0.8667207434914301,7
D,0.39645375291782914,0
B,0.574954111489432,5
A,0.7378463853578776,5
A,0.8178850163046366,8
A,0.05438048368051851,7
B,0.8436662237615865,1
A,0.5462164810762821,4
C,0.4130212131574227,6
A,0.13167600156145476,5
A,0.03048619699555899,1
A,0.7144970150430707,3
B,0.7008836398042788,6
D,0.8349494986694743,2
D,0.7807199054000762,9
C,0.22686654796899808,8
A,0.07567779209735115,3
B,0.9898184349142605,4
C,0.8517853583445111,1
A,0.7993604414490867,5
B,0.4184904692416588,4
A,0.4596140126270769,2
A,0.16288338030790783,9
C,0.34030574297534744,2
A,0.41114253723334215,9
D,0.827072685971732,5
D,0.7334984366816586,8
B,0.4598406897845385,6
D,0.9354243354953057,9
D,0.5973560797915857,2
A,0.17067999428156733,0
A,0.041260018078436156,9
C,0.4843819213570404,7
C,0.1685685155035782,8
B,0.39209787812659336,6
A,0.4683027013141563,7
B,0.9812422521469256,4
A,0.6799224489651681,0
A,0.1283082117057608,1
C,0.5588967619090507,2
A,0.923186551891414,1
B,0.8065742747693756,1
C,0.6901431974791572,3
D,0.472951404882219,2
A,0.24626031632844847,9
B,0.9277894388143253,4
A,0.5678389356738487,7
A,0.9425065135737324,4
B,0.4507501577412406,5
B,0.7441613345781378,9
C,0.25275085566072764,4
D,0.7771131043539165,0
B,0.3292834738939714,0
A,0.9782621281713554,9
D,0.3009340953788324,5
B,0.10374699434204215,9
D,0.5339335340197063,4
A,0.5167687520611348,0
A,0.7712625923404015,6
C,0.2932069981021348,0
B,0.13943328282104184,2
D,0.18311439673332786,3
A,0.49851025365389146,1
B,0.7528216621814834,0
A,0.24677076013709554,0
A,0.10526155493741285,8
A,0.2588054002940071,9
A,0.3658832572355941,9
D,0.5628605664234149,0
D,0.45094693497848437,3
A,0.05081777847475999,5
A,0.6233829630432808,3
A,0.8221575800818368,2
A,0.7195009749866546,2
C,0.956123368321337,5
A,0.48137361745538876,4
A,0.7910449376818887,9
A,0.04906781371633395,1
B,0.7087730843614544,1
B,0.5049178189361642,8
A,0.4357274785076969,4
A,0.8951462589283907,0
A,0.5871857349204659,0
A,0.9018446816420347,2
D,0.920401740507587,0
A,0.012874878973137216,2
D,0.3047157391999702,8
A,0.5995054523796008,9
A,0.8329735527280815,0
C,0.6278747499049862,4
D,0.7768933406547304,9
C,0.9142960236039294,9
A,0.4442496133271574,5
A,0.6243087388768944,8
B,0.9464098828462613,4
A,0.227533168622422,2
A,0.5640124349728085,7
A,0.9186391394275603,8
A,0.995056621561474,5
A,0.38727470666734076,3
A,0.6087713302252841,4
A,0.7911482156645053,9
B,0.2038803936165542,1
A,0.6620417666099517,2
B,0.5311002798966642,5
A,0.19010044436492557,2
A,0.7112353736818992,6
D,0.45546833199434666,5
A,0.99234119377555,2
A,0.7981048395366949,2
A,0.6637761175111682,7
A,0.5473349586944382,4
A,0.24474869506010932,2
C,0.9556861750659252,6
B,0.5600369554555701,8
B,0.2067769439127839,9
B,0.26234814625819725,9
D,0.8266522928573539,3
A,0.1292946350308546,3
D,0.4240673538269849,4
B,0.7364356945667642,1
C,0.11087181030771565,5
D,0.6900561496253919,8
C,0.6045011765545029,4
A,0.8643609568127493,9
A,0.7768967369068077,5
A,0.9358585958777186,2
C,0.1149668019504484,6
A,0.6914349394035362,9
A,0.10899923664924616,5
A,0.4403205279636675,8
A,0.5943342780937556,7
A,0.39992621383495974,7
A,0.9007081206751131,7
A,0.735209318090496,1
A,0.34499966623374734,3
A,0.5294458450507475,8
B,0.16635083820285412,1
B,0.3257646685076109,6
B,0.22542525167560168,3
D,0.30827110745493214,9
A,0.7888224940104156,1
B,0.8889961796665256,6
C,0.07538949936681283,9
C,0.16008213187916154,8
A,0.12674869839706193,0
B,0.8708514877308522,7
A,0.28798950669882073,9
A,0.2622863591846869,4
A,0.5139639817315815,9
D,0.33771548680034913,5
A,0.8766091111793022,6
C,0.7105239509197996,7
A,0.44436202036095496,9
B,0.49591877186640143,8
A,0.3594168975052773,2
A,0.1043309013907443,2
C,0.5995430507588596,8
B,0.34056347147940236,9
A,0.47464435305934316,0
B,0.1178284452271312,2
B,0.8454169222078525,3
A,0.46917434944179237,5
A,0.701532937293162,5
A,0.7174619803370513,7
B,0.7011962590234312,9
A,0.295401723623406,2
D,0.14955523876461607,2
A,0.2653771380999864,3
D,0.891154726571268,8
B,0.15642231839116905,9
B,0.2956642796887562,6
A,0.7680154958536227,0
B,0.7759494455635688,4
A,0.6157885985865024,7
A,0.9469850719980477,6
C,0.9832948752976365,9
B,0.19388737919983556,1
B,0.1671900814664149,9
D,0.18811508835416157,7
A,0.31941657794208356,6
A,0.6394619989981277,1
B,0.8163958349480366,2
B,0.13451773185542715,4
A,0.7240883293851049,5
A,0.3474858423445948,1
A,0.17342039527033803,5
A,0.9168128050565754,6
B,0.11885170502784392,3
A,0.6227630214104248,9
B,0.6893892916211017,8
D,0.16463964856820634,3
B,0.12465403227620198,3
B,0.751863706885719,2
A,0.9176883237332764,4
D,0.09448942048602726,9
A,0.9127639333587318,1
A,0.8934680259613448,2
B,0.449159030159473,6
B,0.884916129221306,7
D,0.745895209130746,3
B,0.38013198378854096,7
B,0.16567781870200482,1
A,0.4088560630318757,8
B,0.3118561881387987,1
D,0.5967242536156365,9
A,0.5803159493279365,7
A,0.1391653032068043,3
D,0.8879651215897,0
B,0.4503518733329229,7
A,0.928186033643254,5
C,0.9487219240326704,2
A,0.3566752763273796,1
B,0.9617132880874167,5
B,0.5697339218225982,5
B,0.9341839391012444,1
A,0.6924206532476295,0
B,0.5114566411082943,2
A,0.16527339684364384,9
D,0.020043198508238103,1
B,0.3002687739625375,8
A,0.8048137547146607,8
A,0.28851297195187064,1
B,0.5714509855680823,3
A,0.3684216101757558,4
A,0.4706018982837259,0
A,0.7588812484478633,8
B,0.6965906950610767,0
A,0.22852367171091126,3
D,0.41474955474390374,4
D,0.8388420628774651,7
A,0.08371223119943028,5
A,0.6188066113475938,3
B,0.42456744329783314,3
A,0.671962435757639,4
A,0.9082261714868485,3
A,0.7355079736990986,4
C,0.7929110509722668,7
D,0.9954948168366371,1
B,0.032210222613880624,2
D,0.13706613168752813,6
A,0.7516173496819861,2
D,0.6147229716104305,8
A,0.8689308390027259,9
D,0.35396878386443376,8
C,0.18846728348323905,1
B,0.8064707718410186,6
B,0.8910450101957661,3
A,0.8024875683367623,8
A,0.7105527563741841,3
B,0.6592225503469823,9
A,0.9014897313096079,0
A,0.7512188409279188,7
A,0.4721545885812708,0
A,0.03125078561511374,4
B,0.4542692522427647,5
A,0.9915414169164553,4
A,0.7592701903790081,5
B,0.5143882153673537,4
A,0.6502635062032566,4
A,0.005090667363190748,5
A,0.37326358425426687,3
D,0.580909633553332,1
B,0.5847349462987922,6
A,0.027383761042556132,0
D,0.4885543211021085,7
B,0.7508699917744874,8
B,0.7352390262477342,9
A,0.49003561521707195,6
A,0.9379343778580395,7
B,0.10439900278617564,5
B,0.30546189284067693,4
A,0.4607684285858473,2
A,0.22348861881121518,7
A,0.08241710295191174,2
A,0.12133110803465408,4
A,0.5901576228011948,7
A,0.4748595846449333,1
A,0.7954370713256416,1
A,0.16254727615931064,9
C,0.5892673690577027,4
B,0.5793846307367366,1
A,0.3490794892501182,9
B,0.23282325808730386,0
C,0.6008353217198962,6
A,0.9197991480829439,9
A,0.13205350398866667,5
A,0.6790276061609204,8
D,0.6763029876705924,2
A,0.6029311749072107,9
D,0.11631668532237693,4
C,0.7110973057710662,9
B,0.7410031099030885,6
B,0.8073607248142262,3
B,0.69415723067895,6
A,0.3073751569190736,3
A,0.0843902975162234,7
A,0.5820767035609784,5
A,0.44306120421968087,3
C,0.9023162963576121,1
A,0.010887785267928551,8
C,0.9803370339869457,0
D,0.4630554603826601,6
A,0.07125630308008846,5
A,0.4235775329384479,3
B,0.2964368131416453,8
C,0.6077567155548933,9
A,0.7811579716374922,8
B,0.766226253053217,4
B,0.8913512731147912,7
A,0.24434698616958017,4
D,0.23711693002518686,1
A,0.669489844344903,4
D,0.5954914983769655,7
B,0.4040952040403064,8
B,0.49638661643614923,0
A,0.00842069690174485,9
A,0.39205023504973247,3
A,0.10604433993021711,7
C,0.21505515635309014,6
B,0.47560130920530197,5
A,0.8091256221298946,9
A,0.8889659596628504,3
A,0.8398395303189676,8
A,0.26380420959996254,4
C,0.40417711825520686,3
B,0.8027481497963607,9
C,0.3428312285161056,3
D,0.8336354783166563,8
C,0.542990620287672,1
A,0.8622402769888634,8
B,0.7472099636669195,5
A,0.14864728608961786,3
A,0.9713791651602226,3
C,0.8901762081513769,8
B,0.38385144192616427,6
A,0.8082134433260147,2
D,0.7760407234078543,3
B,0.45302025106040733,8
D,0.1730751572028998,3
B,0.7859361153639548,5
A,0.831770632104175,1
A,0.20134193657717314,9
B,0.7785952790531288,4
A,0.862366518399815,8
A,0.11751249952321685,4
A,0.2404245126159471,1
D,0.8321089850406426,6
B,0.8526136145567531,0
B,0.4558351189958869,6
C,0.766716202660142,0
A,0.9510974056171121,8
A,0.8100924316810864,7
C,0.9923107935887509,2
D,0.543973111905693,7
B,0.669233786137024,7
A,0.2621542351668231,8
A,0.047196193979962886,7
A,0.7506801051458155,4
A,0.0502098815492239,4
B,0.4371419125021224,1
D,0.7106950204128301,5
D,0.5078539067475246,1
B,0.8446564025928588,1
C,0.8929525364640073,1
A,0.7927060349399954,3
A,0.8044726050401642,8
B,0.3186744272864186,0
B,0.8764599093633108,6
A,0.3840206449077548,5
C,0.6153935229757768,1
A,0.7497371439632827,2
D,0.8539238359001168,6
A,0.9278920101363609,4
A,0.5604254653785835,6
C,0.13675521890909115,8
C,0.689967624223104,7
C,0.4161818516316641,8
B,0.06434261256997831,2
D,0.9025558028142844,5
A,0.15313306112864566,4
B,0.16395302488523245,9
A,0.4010913338792521,6
C,0.5282008208252749,4
B,0.9572195208731649,1
B,0.4902997342121198,2
C,0.9162213873271619,4
B,0.3784730854187025,8
A,0.290325370637985,0
A,0.24246875211619945,9
A,0.1881283655397027,2
B,0.8392095386781555,0
D,0.371047847885127,5
B,0.018091473931757474,7
A,0.8626160796552843,4
B,0.526750634340734,2
C,0.6822949451445357,0
C,0.6188647417896933,5
A,0.07345252309895423,6
B,0.27539103533802156,3
B,0.5975196190779952,1
A,0.7435488319443094,0
A,0.84127796424968,9
A,0.3661077929634715,1
C,0.3354865159498701,6
A,0.2524106693173265,1
C,0.9318817581804452,2
A,0.7478649221838064,4
C,0.7418719987896596,7
A,0.8522979586838815,9
A,0.702239976296262,6
B,0.09631059391242303,2
B,0.3148446115875909,9
C,0.241114098261052,1
A,0.7893591881238106,2
A,0.4566457431641744,2
A,0.7058368632682134,2
D,0.9453375993593303,4
A,0.41850060091486074,6
C,0.02234661562059892,0
